84,0.7952756,17.38586
84,17.58745
84,0.7165354,17.78771
84,17.93266
86,0.6535434,18.88248
86,19.06228
88,0.6535434,19.28926
88,19.44734
89,0.7322835,20.32512
89,20.4852
91,0.6062992,20.67973
91,20.85397
